,Time,Yaw Rate,Acceleration Y,Yaw Angular Acceleration,Acceleration X
2650,13.438245,0.17,-0.0187278,3.375,-0.071981
2651,13.44332,0.17500000000000002,-0.0186004,1.75,-0.0724906
2652,13.44829,0.17500000000000002,-0.0186004,0.625,-0.0730002
2653,13.45324,0.17500000000000002,-0.0187278,0.0,-0.0736372
2654,13.458245,0.17500000000000002,-0.018855200000000003,0.0,-0.0741468
2655,13.46324,0.17,-0.0192374,-0.625,-0.074529
2656,13.468275,0.17,-0.019747,-0.625,-0.07503860000000001
2657,13.47325,0.165,-0.020384,-0.625,-0.07529340000000001
2658,13.478245,0.155,-0.0212758,-1.75,-0.07542080000000001
2659,13.48324,0.15,-0.022295000000000002,-1.75,-0.07542080000000001
2660,13.488305,0.145,-0.0231868,-1.125,-0.07516600000000001
2661,13.49324,0.145,-0.024206000000000002,-0.625,-0.07503860000000001
2662,13.498335,0.15,-0.0252252,0.625,-0.07516600000000001
2663,13.50325,0.16,-0.026117,1.75,-0.07567560000000001
2664,13.508245,0.17,-0.026754,2.25,-0.07631260000000001
2665,13.513245,0.185,-0.0268814,2.25,-0.0769496
2666,13.518245,0.19,-0.0264992,1.75,-0.0769496
2667,13.52324,0.185,-0.025607400000000002,0.0,-0.07618520000000001
2668,13.52825,0.17500000000000002,-0.0245882,-1.125,-0.0746564
2669,13.53325,0.165,-0.023569,-1.75,-0.0727454
2670,13.538245,0.15,-0.0228046,-2.875,-0.0704522
2671,13.543245,0.13,-0.022167600000000003,-3.375,-0.06866860000000001
2672,13.548245,0.11,-0.0219128,-4.0,-0.067522
2673,13.55324,0.095,-0.0214032,-3.375,-0.0670124
2674,13.55825,0.095,-0.021021,-1.125,-0.0671398
2675,13.56325,0.115,-0.020511400000000003,1.75,-0.0677768
2676,13.56825,0.15,-0.0201292,5.125,-0.06879600000000001
2677,13.573245,0.17500000000000002,-0.019747,6.25,-0.06994260000000001
2678,13.57825,0.20500000000000002,-0.019747,5.75,-0.0710892
2679,13.58324,0.21,-0.0200018,3.375,-0.0722358
2680,13.58825,0.20500000000000002,-0.0202566,0.0,-0.0733824
2681,13.59325,0.195,-0.020893600000000002,-1.75,-0.0742742
2682,13.59825,0.17500000000000002,-0.0212758,-2.875,-0.0747838
2683,13.60334,0.165,-0.0212758,-2.875,-0.07529340000000001
2684,13.60825,0.16,-0.0212758,-1.75,-0.07529340000000001
2685,13.61324,0.155,-0.0211484,-1.125,-0.0747838
2686,13.618245,0.15,-0.0214032,-1.125,-0.0742742
2687,13.62325,0.13,-0.0219128,-2.25,-0.0733824
2688,13.62825,0.115,-0.022295000000000002,-3.375,-0.0724906
2689,13.63325,0.095,-0.022549800000000002,-3.375,-0.0717262
2690,13.63825,0.08,-0.022549800000000002,-3.375,-0.0710892
2691,13.64324,0.07,-0.022549800000000002,-2.875,-0.0710892
2692,13.648285,0.055,-0.022549800000000002,-2.25,-0.0715988
2693,13.653255,0.05,-0.0226772,-1.75,-0.0724906
2694,13.65825,0.055,-0.0228046,0.0,-0.0735098
2695,13.663245,0.075,-0.0226772,2.25,-0.0744016
2696,13.66825,0.095,-0.022295000000000002,4.0,-0.0747838
2697,13.67324,0.12,-0.022040200000000003,4.625,-0.0747838
2698,13.67825,0.145,-0.0219128,4.625,-0.074529
2699,13.683255,0.16,-0.0219128,4.0,-0.0742742
2700,13.68825,0.17500000000000002,-0.022167600000000003,3.375,-0.0741468
2701,13.693305,0.195,-0.0228046,3.375,-0.073892
2702,13.69825,0.20500000000000002,-0.0231868,2.875,-0.0741468
2703,13.70324,0.21,-0.0234416,1.75,-0.0741468
2704,13.70829,0.2,-0.0230594,-0.625,-0.0742742
2705,13.713255,0.185,-0.022549800000000002,-2.875,-0.073892
2706,13.718255,0.16,-0.0217854,-4.0,-0.0735098
2707,13.72325,0.135,-0.0211484,-4.625,-0.0728728
2708,13.72825,0.12,-0.0211484,-4.0,-0.0722358
2709,13.733245,0.11,-0.021658,-2.875,-0.0717262
2710,13.73825,0.095,-0.022040200000000003,-2.25,-0.0712166
2711,13.743255,0.085,-0.022549800000000002,-2.25,-0.0710892
2712,13.74825,0.08,-0.022932,-1.75,-0.0712166
2713,13.753325,0.08,-0.0231868,-0.625,-0.071344
2714,13.75825,0.085,-0.023569,0.625,-0.0717262
2715,13.763245,0.095,-0.023951200000000002,1.75,-0.0715988
2716,13.768255,0.105,-0.0244608,1.75,-0.0712166
2717,13.773255,0.115,-0.0250978,1.75,-0.0709618
2718,13.77825,0.12,-0.025607400000000002,1.75,-0.0705796
2719,13.783245,0.125,-0.0262444,1.125,-0.0704522
2720,13.78829,0.13,-0.0263718,1.125,-0.0705796
2721,13.793245,0.135,-0.026117,1.125,-0.0710892
2722,13.79825,0.135,-0.025607400000000002,0.625,-0.0715988
2723,13.803255,0.135,-0.0252252,0.0,-0.0722358
2724,13.80829,0.135,-0.0247156,0.0,-0.0730002
2725,13.813295,0.15,-0.0244608,1.125,-0.0735098
2726,13.818255,0.17,-0.0243334,3.375,-0.0737646
2727,13.823245,0.2,-0.023951200000000002,5.125,-0.0736372
2728,13.828255,0.23500000000000001,-0.023951200000000002,6.25,-0.0730002
2729,13.833255,0.265,-0.023823800000000003,6.25,-0.0721084
2730,13.83825,0.275,-0.023569,4.0,-0.071344
2731,13.843245,0.27,-0.022932,0.625,-0.0705796
2732,13.84825,0.245,-0.022167600000000003,-2.875,-0.0703248
2733,13.853325,0.21,-0.0211484,-5.75,-0.07007000000000001
2734,13.858255,0.185,-0.0200018,-6.25,-0.06994260000000001
2735,13.86326,0.16,-0.018855200000000003,-5.125,-0.06994260000000001
2736,13.868285,0.15,-0.017836,-3.375,-0.0703248
2737,13.87326,0.135,-0.0170716,-2.25,-0.0708344
2738,13.878255,0.125,-0.0166894,-2.25,-0.0715988
2739,13.88325,0.115,-0.0164346,-2.25,-0.0724906
2740,13.888255,0.095,-0.0166894,-2.875,-0.0731276
2741,13.893255,0.085,-0.0170716,-2.875,-0.0741468
2742,13.898305,0.085,-0.0175812,-1.125,-0.07503860000000001
2743,13.90325,0.09,-0.0183456,0.625,-0.07542080000000001
2744,13.908255,0.105,-0.0192374,1.75,-0.07554820000000001
2745,13.91325,0.12,-0.020384,2.875,-0.07529340000000001
2746,13.91834,0.135,-0.021658,3.375,-0.0747838
2747,13.923255,0.145,-0.022932,2.25,-0.0742742
2748,13.928255,0.15,-0.023951200000000002,1.125,-0.0735098
2749,13.93325,0.145,-0.0247156,0.0,-0.0728728
2750,13.93825,0.135,-0.0252252,-1.125,-0.0721084
2751,13.94325,0.13,-0.025480000000000003,-1.125,-0.071344
2752,13.948255,0.125,-0.025352600000000003,-1.125,-0.0708344
2753,13.95326,0.12,-0.024843,-1.125,-0.0703248
2754,13.958255,0.115,-0.024206000000000002,-1.125,-0.0703248
2755,13.96325,0.115,-0.0234416,-0.625,-0.0704522
2756,13.968285,0.115,-0.0228046,0.0,-0.0709618
2757,13.97325,0.115,-0.0228046,0.0,-0.071344
2758,13.978255,0.12,-0.0230594,0.625,-0.0717262
2759,13.98326,0.13,-0.023823800000000003,1.75,-0.0717262
2760,13.988255,0.145,-0.024843,2.25,-0.0715988
2761,13.99325,0.16,-0.025734800000000002,2.875,-0.071344
2762,13.998255,0.17500000000000002,-0.0263718,3.375,-0.0715988
2763,14.003245,0.195,-0.0263718,3.375,-0.0718536
2764,14.008255,0.2,-0.025480000000000003,2.25,-0.0721084
2765,14.01326,0.19,-0.0243334,-0.625,-0.0724906
2766,14.018255,0.165,-0.0228046,-3.375,-0.0724906
2767,14.023335,0.145,-0.0211484,-4.625,-0.072618
2768,14.028255,0.13,-0.0196196,-3.375,-0.0727454
2769,14.03325,0.12,-0.0183456,-2.25,-0.0727454
2770,14.038255,0.125,-0.0175812,-0.625,-0.072618
2771,14.04326,0.13,-0.017199000000000002,1.125,-0.0724906
2772,14.048255,0.145,-0.0175812,1.75,-0.0724906
2773,14.053255,0.16,-0.0183456,2.875,-0.0724906
2774,14.05832,0.19,-0.018855200000000003,4.625,-0.072618
2775,14.06325,0.21,-0.0193648,5.125,-0.0727454
2776,14.068255,0.23500000000000001,-0.0194922,4.625,-0.0731276
2777,14.07326,0.245,-0.0196196,3.375,-0.0736372
2778,14.078255,0.245,-0.0201292,1.125,-0.0741468
2779,14.08325,0.23500000000000001,-0.020893600000000002,-1.125,-0.0742742
2780,14.088255,0.21,-0.022040200000000003,-3.375,-0.073892
2781,14.09325,0.19,-0.023569,-4.625,-0.0733824
2782,14.098255,0.155,-0.0250978,-5.75,-0.0724906
2783,14.10331,0.13,-0.0263718,-5.75,-0.0718536
2784,14.108255,0.11,-0.027391000000000002,-4.625,-0.071344
2785,14.11325,0.095,-0.028028,-3.375,-0.071344
2786,14.118255,0.09,-0.0281554,-1.75,-0.0717262
2787,14.12325,0.095,-0.0277732,0.0,-0.0722358
2788,14.128255,0.095,-0.027136200000000003,0.625,-0.0731276
2789,14.13326,0.11,-0.0259896,1.125,-0.0741468
2790,14.13826,0.115,-0.0245882,1.75,-0.0746564
2791,14.143255,0.125,-0.0231868,1.75,-0.0747838
2792,14.14826,0.145,-0.0217854,2.875,-0.074529
2793,14.153255,0.16,-0.020384,3.375,-0.0737646
2794,14.158255,0.17500000000000002,-0.0193648,3.375,-0.0730002
2795,14.16326,0.2,-0.0186004,4.0,-0.072618
2796,14.16826,0.21,-0.0183456,3.375,-0.0721084
2797,14.173255,0.215,-0.018473,1.75,-0.0721084
2798,14.178255,0.21,-0.019110000000000002,0.0,-0.0724906
2799,14.18325,0.20500000000000002,-0.0201292,-1.125,-0.072618
2800,14.188255,0.2,-0.021021,-1.125,-0.072618
2801,14.193265,0.195,-0.021658,-1.125,-0.0722358
2802,14.19826,0.17500000000000002,-0.022040200000000003,-2.25,-0.0718536
2803,14.203255,0.16,-0.022040200000000003,-3.375,-0.071344
2804,14.2083,0.15,-0.022040200000000003,-2.875,-0.0712166
2805,14.21325,0.135,-0.022040200000000003,-2.25,-0.0712166
2806,14.21826,0.13,-0.022167600000000003,-1.75,-0.0715988
2807,14.22326,0.125,-0.022549800000000002,-1.125,-0.0718536
2808,14.22826,0.12,-0.0226772,-1.125,-0.071981
2809,14.23334,0.115,-0.022932,-1.125,-0.071981
2810,14.23826,0.105,-0.0230594,-1.75,-0.071981
2811,14.243255,0.095,-0.0230594,-1.75,-0.0722358
2812,14.24826,0.085,-0.0230594,-1.75,-0.0730002
2813,14.25326,0.08,-0.0231868,-1.75,-0.0737646
2814,14.25826,0.08,-0.023569,-0.625,-0.0746564
2815,14.26332,0.085,-0.023823800000000003,0.625,-0.07529340000000001
2816,14.26826,0.105,-0.0243334,2.25,-0.07542080000000001
2817,14.273255,0.125,-0.0244608,4.0,-0.07529340000000001
2818,14.278265,0.155,-0.0247156,5.125,-0.0747838
2819,14.283265,0.19,-0.0250978,6.25,-0.0741468
2820,14.28828,0.215,-0.0252252,6.25,-0.0735098
2821,14.293255,0.225,-0.0252252,3.375,-0.0730002
2822,14.29826,0.20500000000000002,-0.0250978,-1.125,-0.0727454
2823,14.303255,0.17500000000000002,-0.0245882,-4.625,-0.072618
2824,14.30831,0.135,-0.0243334,-6.875,-0.0728728
2825,14.313265,0.105,-0.0243334,-7.375,-0.0731276
2826,14.31826,0.075,-0.0244608,-6.25,-0.0736372
2827,14.323255,0.05,-0.024843,-5.125,-0.0736372
2828,14.328265,0.045,-0.025480000000000003,-2.875,-0.0733824
2829,14.333255,0.05,-0.0259896,0.0,-0.072618
2830,14.338335,0.075,-0.0262444,2.875,-0.071981
2831,14.343265,0.095,-0.026117,4.625,-0.0715988
2832,14.34826,0.13,-0.025480000000000003,5.75,-0.0715988
2833,14.35326,0.155,-0.0244608,5.75,-0.0718536
2834,14.35826,0.17,-0.0231868,4.0,-0.0722358
2835,14.363255,0.185,-0.022040200000000003,2.875,-0.0727454
2836,14.36826,0.185,-0.020893600000000002,1.125,-0.0730002
2837,14.373265,0.17500000000000002,-0.0200018,-0.625,-0.0731276
2838,14.37826,0.17,-0.0196196,-1.125,-0.0735098
2839,14.38326,0.165,-0.019747,-1.125,-0.0737646
2840,14.388265,0.16,-0.020384,-1.125,-0.0742742
2841,14.393255,0.155,-0.0212758,-1.125,-0.0747838
2842,14.39826,0.145,-0.0219128,-1.75,-0.07529340000000001
2843,14.403265,0.13,-0.022167600000000003,-2.25,-0.07554820000000001
2844,14.40826,0.125,-0.022295000000000002,-1.75,-0.07554820000000001
2845,14.41326,0.125,-0.022549800000000002,-0.625,-0.07529340000000001
2846,14.41826,0.13,-0.0226772,0.625,-0.0746564
2847,14.423255,0.135,-0.0230594,1.125,-0.073892
2848,14.42826,0.15,-0.023569,1.75,-0.0736372
2849,14.433265,0.16,-0.023696400000000003,2.25,-0.0735098
2850,14.43826,0.165,-0.023696400000000003,1.75,-0.0736372
2851,14.443335,0.16,-0.023696400000000003,0.0,-0.0737646
2852,14.448265,0.15,-0.023696400000000003,-1.75,-0.0741468
2853,14.45326,0.135,-0.023951200000000002,-2.25,-0.0742742
2854,14.458265,0.12,-0.0243334,-2.875,-0.0742742
2855,14.46327,0.11,-0.0245882,-2.875,-0.0744016
2856,14.468295,0.105,-0.0245882,-1.75,-0.0741468
2857,14.47326,0.11,-0.0247156,0.0,-0.0737646
2858,14.478265,0.12,-0.0247156,1.75,-0.0730002
2859,14.483255,0.13,-0.0247156,2.25,-0.0722358
2860,14.48826,0.15,-0.0247156,2.875,-0.0718536
2861,14.493265,0.155,-0.0245882,2.25,-0.071344
2862,14.498265,0.155,-0.0243334,0.625,-0.071344
2863,14.50326,0.145,-0.023823800000000003,-1.125,-0.071344
2864,14.508265,0.12,-0.0231868,-3.375,-0.0712166
2865,14.51331,0.095,-0.022295000000000002,-4.625,-0.0710892
2866,14.518265,0.075,-0.0212758,-4.625,-0.0710892
2867,14.52327,0.055,-0.020384,-4.0,-0.0712166
2868,14.528265,0.055,-0.019747,-1.75,-0.0717262
2869,14.53326,0.065,-0.019747,0.625,-0.0721084
2870,14.538265,0.08,-0.0200018,2.25,-0.0724906
2871,14.54326,0.095,-0.020384,3.375,-0.0724906
2872,14.54829,0.115,-0.020638800000000002,3.375,-0.0724906
2873,14.553265,0.125,-0.0212758,2.875,-0.0722358
2874,14.55826,0.13,-0.021658,1.75,-0.0721084
2875,14.56326,0.135,-0.0219128,1.125,-0.0721084
2876,14.568265,0.13,-0.022167600000000003,0.0,-0.0721084
2877,14.57326,0.12,-0.022295000000000002,-1.75,-0.0721084
2878,14.578265,0.095,-0.0226772,-3.375,-0.0722358
2879,14.583265,0.07,-0.0228046,-5.125,-0.072618
2880,14.588265,0.055,-0.0231868,-4.0,-0.0730002
2881,14.59326,0.055,-0.024206000000000002,-1.125,-0.0736372
2882,14.598265,0.075,-0.0252252,1.75,-0.0742742
2883,14.60326,0.095,-0.0262444,4.0,-0.0746564
2884,14.608265,0.12,-0.027008800000000003,4.625,-0.07516600000000001
2885,14.61327,0.135,-0.027136200000000003,4.0,-0.07542080000000001
2886,14.618265,0.15,-0.0264992,2.875,-0.07554820000000001
2887,14.623265,0.165,-0.025352600000000003,2.875,-0.07554820000000001
2888,14.628285,0.17500000000000002,-0.023951200000000002,2.875,-0.07542080000000001
2889,14.63326,0.195,-0.0226772,2.875,-0.07503860000000001
2890,14.638265,0.195,-0.0212758,1.75,-0.0741468
2891,14.64327,0.195,-0.020384,0.0,-0.0728728
2892,14.64827,0.17500000000000002,-0.0193648,-1.75,-0.0717262
2893,14.653335,0.16,-0.0186004,-3.375,-0.0705796
2894,14.658265,0.145,-0.0183456,-3.375,-0.07007000000000001
2895,14.663265,0.12,-0.0183456,-4.0,-0.07019740000000001
2896,14.668265,0.11,-0.0187278,-3.375,-0.0709618
2897,14.673325,0.105,-0.0193648,-1.75,-0.0718536
2898,14.678265,0.105,-0.0201292,-0.625,-0.0728728
2899,14.68326,0.11,-0.020638800000000002,0.625,-0.0735098
2900,14.688265,0.115,-0.021021,1.125,-0.0737646
2901,14.69326,0.12,-0.0211484,1.125,-0.0737646
2902,14.69827,0.12,-0.0212758,0.625,-0.0735098
2903,14.70327,0.125,-0.0214032,0.625,-0.0728728
2904,14.70829,0.125,-0.0217854,0.625,-0.0722358
2905,14.713265,0.13,-0.022295000000000002,0.625,-0.0717262
2906,14.718305,0.135,-0.022932,1.125,-0.0710892
2907,14.72326,0.135,-0.023569,0.625,-0.0704522
2908,14.728265,0.13,-0.0243334,-0.625,-0.07019740000000001
2909,14.73327,0.13,-0.024843,-0.625,-0.06994260000000001
2910,14.738265,0.135,-0.025480000000000003,0.625,-0.06994260000000001
2911,14.743265,0.16,-0.0259896,2.875,-0.07007000000000001
2912,14.74827,0.195,-0.0259896,5.75,-0.0705796
2913,14.75326,0.23,-0.025352600000000003,6.875,-0.0715988
2914,14.758335,0.255,-0.0245882,6.25,-0.072618
2915,14.763275,0.275,-0.023696400000000003,4.625,-0.0736372
2916,14.76827,0.275,-0.0231868,1.75,-0.0742742
2917,14.773265,0.265,-0.0231868,-1.125,-0.074529
2918,14.77827,0.24,-0.0231868,-3.375,-0.074529
2919,14.783265,0.215,-0.0231868,-4.625,-0.0741468
2920,14.788295,0.2,-0.022932,-4.0,-0.0735098
2921,14.79327,0.195,-0.022549800000000002,-2.25,-0.0727454
2922,14.798265,0.195,-0.0219128,-0.625,-0.071981
2923,14.803265,0.195,-0.0214032,0.0,-0.0715988
2924,14.808265,0.2,-0.021021,0.625,-0.071344
2925,14.813265,0.195,-0.020638800000000002,0.0,-0.0712166
2926,14.81827,0.195,-0.020638800000000002,-0.625,-0.071344
2927,14.82327,0.185,-0.020638800000000002,-1.125,-0.0715988
2928,14.82827,0.17,-0.021021,-2.25,-0.0715988
2929,14.833265,0.15,-0.0214032,-3.375,-0.0715988
2930,14.83827,0.125,-0.022040200000000003,-4.625,-0.071344
2931,14.843265,0.095,-0.0226772,-5.125,-0.0712166
2932,14.84827,0.08,-0.0234416,-4.625,-0.0710892
2933,14.853275,0.055,-0.023823800000000003,-4.0,-0.0710892
2934,14.85827,0.05,-0.024206000000000002,-2.875,-0.071344
2935,14.86333,0.055,-0.0243334,0.0,-0.0718536
2936,14.86827,0.07,-0.0243334,1.75,-0.0727454
2937,14.873265,0.095,-0.024206000000000002,4.0,-0.0737646
2938,14.87832,0.125,-0.023951200000000002,5.75,-0.0746564
2939,14.883275,0.155,-0.023823800000000003,5.75,-0.07554820000000001
2940,14.88827,0.185,-0.023696400000000003,5.75,-0.07605780000000001
2941,14.893265,0.195,-0.0234416,4.0,-0.07605780000000001
2942,14.89827,0.19,-0.022932,0.625,-0.07554820000000001
2943,14.903265,0.17,-0.022167600000000003,-2.25,-0.0747838
2944,14.90827,0.15,-0.021658,-4.0,-0.0741468
2945,14.913275,0.13,-0.0211484,-4.0,-0.0736372
2946,14.91827,0.115,-0.020893600000000002,-3.375,-0.0736372
2947,14.923305,0.095,-0.020638800000000002,-3.375,-0.0741468
2948,14.92827,0.085,-0.020511400000000003,-2.875,-0.0746564
2949,14.933265,0.07,-0.020384,-2.875,-0.07516600000000001
2950,14.93827,0.055,-0.020384,-2.875,-0.07516600000000001
2951,14.943275,0.045,-0.0201292,-2.25,-0.0746564
2952,14.948385,0.045,-0.019747,-1.125,-0.0736372
2953,14.953265,0.05,-0.0196196,0.625,-0.0724906
2954,14.958275,0.075,-0.0200018,2.875,-0.0712166
2955,14.963265,0.105,-0.020511400000000003,5.125,-0.0704522
2956,14.968295,0.13,-0.0217854,5.75,-0.0703248
2957,14.973275,0.155,-0.022932,5.125,-0.0703248
2958,14.97827,0.17,-0.024206000000000002,4.0,-0.0703248
2959,14.98327,0.165,-0.0247156,1.125,-0.0703248
2960,14.98827,0.15,-0.0250978,-2.25,-0.0703248
2961,14.993265,0.125,-0.0247156,-4.0,-0.0705796
2962,14.99827,0.095,-0.024206000000000002,-5.125,-0.0710892
2963,15.003275,0.08,-0.0231868,-4.625,-0.0715988
2964,15.008275,0.07,-0.022295000000000002,-2.875,-0.071981
2965,15.01327,0.07,-0.0214032,-1.125,-0.0722358
2966,15.01827,0.08,-0.020638800000000002,1.125,-0.0727454
2967,15.02327,0.095,-0.020511400000000003,2.875,-0.0735098
2968,15.028275,0.115,-0.020893600000000002,3.375,-0.0742742
2969,15.033275,0.135,-0.021658,4.0,-0.07529340000000001
2970,15.03827,0.165,-0.022549800000000002,5.125,-0.07618520000000001
2971,15.04327,0.19,-0.0230594,5.125,-0.0769496
2972,15.04829,0.20500000000000002,-0.0231868,4.0,-0.0773318
2973,15.053265,0.21,-0.022932,2.25,-0.0773318
2974,15.05827,0.20500000000000002,-0.022549800000000002,0.0,-0.0772044
2975,15.063275,0.195,-0.0217854,-1.75,-0.07669480000000001
2976,15.068275,0.17500000000000002,-0.0212758,-2.875,-0.07605780000000001
2977,15.073335,0.165,-0.020893600000000002,-2.875,-0.07529340000000001
2978,15.078275,0.155,-0.020638800000000002,-2.25,-0.0744016
2979,15.08332,0.15,-0.020893600000000002,-1.75,-0.0736372
2980,15.088275,0.145,-0.0214032,-1.125,-0.0728728
2981,15.093275,0.13,-0.022549800000000002,-1.75,-0.072618
2982,15.098275,0.12,-0.023951200000000002,-2.25,-0.0722358
2983,15.10327,0.11,-0.025352600000000003,-2.25,-0.0722358
2984,15.10828,0.095,-0.0263718,-2.25,-0.0724906
2985,15.113265,0.095,-0.0268814,-1.125,-0.0727454
2986,15.118275,0.105,-0.0264992,0.625,-0.0731276
2987,15.123275,0.105,-0.025734800000000002,0.625,-0.0735098
2988,15.12829,0.11,-0.0244608,0.625,-0.0737646
2989,15.13327,0.115,-0.022932,1.125,-0.0737646
2990,15.138275,0.125,-0.0212758,1.75,-0.0736372
2991,15.14327,0.135,-0.0200018,2.25,-0.0731276
2992,15.148275,0.155,-0.019110000000000002,2.875,-0.072618
2993,15.15328,0.165,-0.018473,2.875,-0.071981
2994,15.158275,0.17500000000000002,-0.018473,2.25,-0.0717262
2995,15.16327,0.185,-0.018855200000000003,1.75,-0.0717262
2996,15.168275,0.185,-0.019747,0.625,-0.071981
2997,15.17327,0.185,-0.0211484,0.0,-0.0722358
2998,15.178335,0.17500000000000002,-0.0226772,-0.625,-0.0727454
2999,15.18328,0.17,-0.023951200000000002,-1.125,-0.0728728
3000,15.18828,0.155,-0.024843,-2.25,-0.0727454
3001,15.19327,0.135,-0.025352600000000003,-3.375,-0.0724906
3002,15.198275,0.12,-0.0252252,-3.375,-0.071981
3003,15.20327,0.105,-0.0247156,-3.375,-0.071981
3004,15.208275,0.09,-0.024206000000000002,-2.875,-0.071981
3005,15.21328,0.085,-0.023696400000000003,-1.75,-0.0724906
3006,15.218275,0.085,-0.023569,-0.625,-0.0730002
3007,15.22327,0.095,-0.023569,1.125,-0.0737646
3008,15.228275,0.115,-0.023696400000000003,2.875,-0.0744016
3009,15.23327,0.13,-0.023823800000000003,3.375,-0.0747838
3010,15.238275,0.145,-0.023951200000000002,2.875,-0.0747838
3011,15.24328,0.16,-0.0243334,2.875,-0.074529
3012,15.24828,0.165,-0.0247156,2.25,-0.0741468
3013,15.25327,0.165,-0.0252252,0.625,-0.0736372
3014,15.25828,0.16,-0.0252252,-0.625,-0.0731276
3015,15.263275,0.155,-0.024843,-1.125,-0.0730002
3016,15.26828,0.15,-0.0243334,-1.125,-0.0731276
3017,15.27328,0.145,-0.0234416,-1.125,-0.0735098
3018,15.278275,0.145,-0.022295000000000002,-0.625,-0.073892
3019,15.283335,0.145,-0.0217854,0.0,-0.074529
3020,15.288295,0.145,-0.0212758,0.0,-0.07516600000000001
3021,15.29327,0.135,-0.0212758,-0.625,-0.07567560000000001
3022,15.29828,0.135,-0.021658,-0.625,-0.07618520000000001
3023,15.30328,0.135,-0.0217854,0.0,-0.07644000000000001
3024,15.308275,0.135,-0.022040200000000003,0.0,-0.07669480000000001
3025,15.313275,0.15,-0.022040200000000003,1.125,-0.07644000000000001
3026,15.318285,0.155,-0.022167600000000003,1.75,-0.07618520000000001
3027,15.323275,0.155,-0.022167600000000003,0.625,-0.07567560000000001
3028,15.328275,0.145,-0.022040200000000003,-1.125,-0.07516600000000001
3029,15.333305,0.13,-0.021658,-2.25,-0.0744016
3030,15.33828,0.125,-0.021021,-1.75,-0.0737646
3031,15.343275,0.125,-0.020384,-0.625,-0.0731276
3032,15.34828,0.12,-0.019747,-0.625,-0.0727454
3033,15.35327,0.12,-0.0194922,-0.625,-0.0724906
3034,15.35828,0.115,-0.0193648,-0.625,-0.0722358
3035,15.36328,0.095,-0.0192374,-2.25,-0.0721084
3036,15.368275,0.08,-0.0193648,-3.375,-0.0721084
3037,15.373275,0.065,-0.0196196,-3.375,-0.0722358
3038,15.37828,0.05,-0.019747,-2.875,-0.072618
3039,15.38327,0.05,-0.0200018,-1.125,-0.0730002
3040,15.3883,0.065,-0.0201292,1.125,-0.0736372
3041,15.39328,0.08,-0.0202566,2.875,-0.0741468
3042,15.39828,0.105,-0.020384,4.0,-0.0741468
3043,15.403275,0.13,-0.020511400000000003,5.125,-0.0735098
3044,15.40828,0.155,-0.020893600000000002,5.125,-0.0724906
3045,15.413275,0.17500000000000002,-0.021021,4.625,-0.0712166
3046,15.41828,0.19,-0.021021,3.375,-0.07007000000000001
3047,15.42328,0.195,-0.021021,1.75,-0.06905080000000001
3048,15.42828,0.2,-0.0211484,1.125,-0.06854120000000001
3049,15.433275,0.20500000000000002,-0.0212758,1.125,-0.06879600000000001
3050,15.43828,0.195,-0.0214032,-0.625,-0.06968780000000001
3051,15.443275,0.17,-0.021658,-3.375,-0.0710892
3052,15.448295,0.145,-0.0217854,-5.125,-0.072618
3053,15.45328,0.115,-0.022167600000000003,-5.75,-0.0741468
3054,15.45828,0.09,-0.0226772,-5.125,-0.07503860000000001
3055,15.463275,0.075,-0.0230594,-4.0,-0.07542080000000001
3056,15.468295,0.07,-0.023569,-2.25,-0.07542080000000001
3057,15.473275,0.07,-0.023823800000000003,-0.625,-0.07503860000000001
3058,15.47828,0.08,-0.023951200000000002,1.125,-0.0744016
3059,15.483285,0.105,-0.0243334,3.375,-0.0737646
3060,15.488285,0.13,-0.0244608,5.125,-0.0735098
3061,15.493325,0.165,-0.0245882,6.25,-0.0733824
3062,15.49828,0.195,-0.0245882,6.25,-0.0733824
3063,15.503275,0.21,-0.0244608,4.625,-0.0735098
3064,15.508335,0.215,-0.024206000000000002,2.25,-0.0736372
3065,15.51328,0.21,-0.023696400000000003,0.0,-0.0737646
3066,15.518285,0.20500000000000002,-0.0234416,-1.125,-0.0737646
3067,15.523275,0.2,-0.0231868,-1.125,-0.0736372
3068,15.528285,0.20500000000000002,-0.023569,0.0,-0.0733824
3069,15.533275,0.21,-0.023951200000000002,1.125,-0.0730002
3070,15.538305,0.20500000000000002,-0.0244608,0.0,-0.0731276
3071,15.543285,0.195,-0.0245882,-1.75,-0.0735098
3072,15.548285,0.17,-0.0243334,-3.375,-0.0737646
3073,15.553275,0.135,-0.023696400000000003,-5.75,-0.0742742
3074,15.55828,0.095,-0.0226772,-7.375,-0.0744016
3075,15.56328,0.07,-0.0219128,-6.875,-0.0742742
3076,15.56828,0.055,-0.0212758,-4.0,-0.0737646
3077,15.573285,0.065,-0.020893600000000002,-0.625,-0.0730002
3078,15.578285,0.075,-0.020893600000000002,1.75,-0.071981
3079,15.583275,0.105,-0.020893600000000002,4.0,-0.0709618
3080,15.588285,0.13,-0.021021,5.75,-0.07007000000000001
3081,15.59328,0.16,-0.021021,5.75,-0.06956040000000001
3082,15.59833,0.185,-0.020893600000000002,5.125,-0.06968780000000001
3083,15.603285,0.195,-0.020511400000000003,3.375,-0.0705796
3084,15.608285,0.2,-0.0201292,1.75,-0.0718536
3085,15.61328,0.195,-0.0196196,0.0,-0.0730002
